Name,Latitude,Longitude,County,Zipcode,Address
SAFEWAY PHARMACY #3241,37.29388,-121.96621,Santa Clara,95008,201 South Rengstorff Ave.
SAMS PHARMACY 10-6617,33.87298,-118.29888,Los Angeles,90248,201 South Rengstorff Ave.
Aria Community Health Center - 1000 Skyline Blvd,36.00767,-120.12144,Kings,93204,201 South Rengstorff Ave.
RITE AID PHARMACY 05585,34.08724,-117.87343,Los Angeles,91724,201 South Rengstorff Ave.
CVS Pharmacy at 5117 Lakewood Boulevard,33.85085,-118.14232,Los Angeles,90712,201 South Rengstorff Ave.
Providence Tarzana Care Pharmacy & Compounding Center,34.17159,-118.53338,Los Angeles,91356,201 South Rengstorff Ave.
Washington Pharmacy,34.1693,-118.09916,Los Angeles,91104,201 South Rengstorff Ave.
CVS Pharmacy® at 15555 E 14th St Ste 400 San Leandro CA 94578,37.6993,-122.1266,Alameda,94578,201 South Rengstorff Ave.
RITE AID PHARMACY 05696,34.04186,-117.48663,San Bernardino,92337,201 South Rengstorff Ave.
Hanford Health Department,36.32629,-119.66401,Kings,93230,201 South Rengstorff Ave.
Mexican Heritage Plaza,37.35266,-121.85452,Santa Clara,95116,201 South Rengstorff Ave.
CALIX DRUGS PHARMACY INC,34.09659,-117.87231,Los Angeles,91724,201 South Rengstorff Ave.
Beachwood Post-Acute and Rehab,34.02516,-118.48557,Los Angeles,90404,201 South Rengstorff Ave.
16th Street Seventh-Day Adventist Church,34.12873,-117.32194,San Bernardino,92411,201 South Rengstorff Ave.
WALMART PHARMACY 10-5136,39.12691,-121.57377,Yuba,95901,201 South Rengstorff Ave.
WALMART PHARMACY 10-2297,34.38269,-118.57089,Los Angeles,91381,201 South Rengstorff Ave.
RITE AID PHARMACY 05532,34.26,-118.32599,Los Angeles,91040,201 South Rengstorff Ave.
B & G PHARMACY INC,34.1019,-118.30071,Los Angeles,90027,201 South Rengstorff Ave.
VONS PHARMACY #1626,33.69985,-117.88578,Orange,92704,201 South Rengstorff Ave.
RITE AID PHARMACY 05452,34.09788,-118.36194,Los Angeles,90046,201 South Rengstorff Ave.
Lakeport Auto Movies Drive In,39.01532,-122.90896,Lake,95453,201 South Rengstorff Ave.
Scripps Mercy Hospital – San Diego,32.75149,-117.16042,San Diego,92103,201 South Rengstorff Ave.
SAV-ON PHARMACY #0725,33.03867,-116.87649,San Diego,92065,201 South Rengstorff Ave.
Virgil Pharmacy,34.06386,-118.28675,Los Angeles,90020,201 South Rengstorff Ave.
Linda Vista Pharmacy (2361 Ulric St),32.78662,-117.16913,San Diego,92111,201 South Rengstorff Ave.
RITE AID PHARMACY 05654,32.79683,-117.19301,San Diego,92117,201 South Rengstorff Ave.
RITE AID PHARMACY 05425,34.06798,-118.29146,Los Angeles,90020,201 South Rengstorff Ave.
WALGREENS #900,37.4134,-121.87549,Santa Clara,95132,201 South Rengstorff Ave.
St. Johns Well Child and Family - Mobile 3,33.97,-118.24284,Los Angeles,90001,7600 Graham Avenue
WalMart Pharmacy 10-5637,33.19857,-117.37532,San Diego,92054,7600 Graham Avenue
Ping Yuen,37.79662,-122.40947,San Francisco,94133,7600 Graham Avenue
SAVE MART PHARMACY - LATHROP #94,37.82464,-121.28918,San Joaquin,95330,7600 Graham Avenue
Maple Pharmacy,34.13928,-118.2504,Los Angeles,91205,7600 Graham Avenue
COSTCO PHARMACY #1050,33.85046,-118.13757,Los Angeles,90712,7600 Graham Avenue
RITE AID PHARMACY 05486,33.93153,-118.32657,Los Angeles,90303,7600 Graham Avenue
Gellert Health Services- Chinese Hospital,37.66547,-122.46942,San Mateo,94015,386 Gellert Blvd Suite A
COSTCO PHARMACY #775,32.93647,-117.03333,San Diego,92064,386 Gellert Blvd Suite A
MARINERS PHARMACY,33.62637,-117.93269,NA,92663,386 Gellert Blvd Suite A
COSTCO PHARMACY #441,33.80434,-116.38953,Riverside,92211,386 Gellert Blvd Suite A
APPLE PHARMACY,33.78198,-117.95809,Orange,92840,386 Gellert Blvd Suite A
MONTCLAIR PHARMACY,34.0894,-117.68705,San Bernardino,91763,386 Gellert Blvd Suite A
Memorial Hospital Los Banos Out Patient Pharmacy,37.06406,-120.8595,Merced,93635,386 Gellert Blvd Suite A
RITE AID PHARMACY 06255,34.14554,-118.12895,Los Angeles,91106,386 Gellert Blvd Suite A
The City of Inglewood Senior Center,33.96363,-118.3508,Los Angeles,90301,111 N. Locust St.
SAFEWAY PHARMACY #2287,39.36255,-121.68655,Butte,95948,111 N. Locust St.
WALGREENS #6101,37.9985,-122.13167,Contra Costa,94553,111 N. Locust St.
COSTCO PHARMACY #471,38.59714,-121.45241,Sacramento,95815,111 N. Locust St.
St. Johns Well Child and Family - Mobile 4,34.03614,-118.24037,Los Angeles,90021,111 N. Locust St.
Sharp Coronado Hospital – Coronado,32.69445,-117.16868,San Diego,92118,111 N. Locust St.
BIDWELL PHARMACY AND MEDICAL SUPPLY INC,39.7425,-121.8383,Butte,95926,111 N. Locust St.
WALGREENS #7575,34.07276,-118.02417,Los Angeles,91731,111 N. Locust St.
VONS PHARMACY #2596,33.85445,-117.56573,Riverside,92879,111 N. Locust St.
Wellness Pharmacy (14777 Los Gatos Blvd Ste 101),37.25363,-121.95264,Santa Clara,95032,111 N. Locust St.
UCSF Benioff Childrens Hospital,37.76485,-122.39027,San Francisco,94158,111 N. Locust St.
ALTAMED PHARMACY SANTA ANA BRISTOL,33.71092,-117.88556,Orange,92704,111 N. Locust St.
RITE AID PHARMACY 6443,37.49232,-119.9741,Mariposa,95338,111 N. Locust St.
Rite Aid Pharmacy 06768,35.67819,-119.22862,Kern,93250,111 N. Locust St.
North Lake Medical Pharmacy #2,39.03384,-122.91849,Lake,95453,111 N. Locust St.
Cabrillo Pharmacy,34.27405,-119.25679,Ventura,93003,111 N. Locust St.
Marin County Public Health,38.01991,-122.54134,Marin,94903,111 N. Locust St.
CVS Pharmacy at 20475 Yorba Linda Blvd,33.88861,-117.81441,Orange,92886,111 N. Locust St.
Carson Community Center,33.83311,-118.26132,Los Angeles,90745,111 N. Locust St.
CVS Pharmacy at 463 Stony Point Rd,38.43315,-122.74384,Sonoma,95401,111 N. Locust St.
Altura Centers for Health-West,36.20684,-119.3686,Tulare,93274,111 N. Locust St.
WALGREENS #2155,34.01163,-118.11725,Los Angeles,90640,111 N. Locust St.
GOLDEN PHARMACY,33.78902,-118.19331,Los Angeles,90813,111 N. Locust St.
CVS Pharmacy at 7117 Brockton Ave,33.94382,-117.3952,Riverside,92506,111 N. Locust St.
Adventist Health Bakersfield,35.38374,-119.02007,Kern,93301,111 N. Locust St.
WALMART PHARMACY 10-5338,32.82991,-117.16521,San Diego,92111,111 N. Locust St.
Brimhall Primary Care Clinic,35.36765,-119.09591,Kern,93312,111 N. Locust St.
COSTCO PHARMACY #1042,37.47904,-122.21716,San Mateo,94063,111 N. Locust St.
Catinat Pharmacy (2619 W Edinger Ave Ste D2),33.728,-117.90407,Orange,92704,111 N. Locust St.
KAISER PERMANENTE PHARMACY #444,37.33772,-121.99591,Santa Clara,95051,111 N. Locust St.
Rite Care Pharmacy,37.9546,-122.03988,Contra Costa,94520,111 N. Locust St.
One Medical 525 Broadway,34.01651,-118.49209,Los Angeles,90401,111 N. Locust St.
OLIVE VIEW MEDICAL CENTER OUTPUT PHARMACY II,34.32438,-118.44837,Los Angeles,91342,111 N. Locust St.
St. John’s Well Child and Family Center At Lincoln High School,34.07624,-118.20437,Los Angeles,90031,2515 Alta St.
RITE AID PHARMACY 05568,34.20823,-118.50918,Los Angeles,91406,2515 Alta St.
Gateways Hospital,34.08449,-118.25659,Los Angeles,90026,2515 Alta St.
Imperial County Public Health Department,32.79373,-115.56293,Imperial,92243,2515 Alta St.
XPRESS MED PHARMACY INC. #MS1001022,33.71708,-117.96319,Orange,92708,2515 Alta St.
RITE AID PHARMACY 06561,34.04782,-117.03507,San Bernardino,92399,2515 Alta St.
VONS PHARMACY #2406,32.79824,-115.57011,Imperial,92243,2515 Alta St.
HOSPITAL DR VALLEY PHARMACY,38.46385,-121.41469,Sacramento,95823,2515 Alta St.
San Francisco International Airport (SFO) – Long Term Parking Garage,37.63609,-122.39955,San Mateo,94128,2515 Alta St.
GLOBAL PHARMACY,34.17311,-118.29176,Los Angeles,91201,2515 Alta St.
Sutter Health Park,38.57961,-121.51504,Yolo,NA,2515 Alta St.
RITE AID PHARMACY 05595,34.11649,-117.77535,Los Angeles,91750,2515 Alta St.
Pavilion Pharmacy at UC Davis Medical Center,38.5546,-121.45597,Sacramento,95817,2515 Alta St.
Memorial Occupational,35.39462,-119.00731,Kern,93301,2515 Alta St.
Adventist Health Ukiah Valley,39.15307,-123.20289,Mendocino,95482,2515 Alta St.
WHITTIER INTERCOMMUNITY PHARMACY,33.96912,-118.05077,Los Angeles,90606,2515 Alta St.
Winters Healthcare - supersite,38.52613,-121.96746,Yolo,NA,172 East Grant Avenue
PAYLESS PHARMACY III,34.06474,-118.09965,Los Angeles,91770,172 East Grant Avenue
Carmichael Pediatric Medical Group Inc.,38.65136,-121.32867,Sacramento,95608,172 East Grant Avenue
Universal Urgent Care - Ming,35.34022,-119.03395,Kern,93304,172 East Grant Avenue
Coastal Health Alliance- Point Reyes Station,38.06938,-122.80842,Marin,94956,172 East Grant Avenue
Optum Serve (Arvin Community Center),35.21041,-118.82994,Kern,93203,172 East Grant Avenue
Home Arts Building - Madera,36.97447,-120.07885,Madera,93637,172 East Grant Avenue
Greater Starlight,33.96668,-118.26915,Los Angeles,90003,8018 S San Pedro Street
CVS Pharmacy® & Drug Store at 1311 South Main St. Weaverville CA 96096,40.7224,-122.929,Shasta,96096,8018 S San Pedro Street
Paradise Medical Group,39.77071,-121.57925,Butte,95969,8018 S San Pedro Street
Village Rose Pharmacy,32.76218,-117.02999,San Diego,91942,8018 S San Pedro Street
Pacific Coast Pharmacy,33.73836,-117.9457,Orange,92843,8018 S San Pedro Street
2nd Dose HHSA,38.24929,-122.27538,Napa,94558,2751 Napa Valley Corporate Dr
WALMART PHARMACY 10-1651,38.18325,-122.25322,Napa,94503,2751 Napa Valley Corporate Dr
CVS Pharmacy® at 2525 4th St Eureka CA 95501,40.8048,-124.1443,Humboldt,95501,2751 Napa Valley Corporate Dr
CHC Pharmacy SLO,35.29307,-120.66567,San Luis Obispo,93405,2751 Napa Valley Corporate Dr
Vencor Hospital -Los Angeles,33.99018,-118.37843,Los Angeles,90056,2751 Napa Valley Corporate Dr
TARZANA WELLNESS PHARMACY,34.17186,-118.54425,Los Angeles,91356,2751 Napa Valley Corporate Dr
Viejas Arena at San Diego State University,32.77534,-117.07424,San Diego,92182,2751 Napa Valley Corporate Dr
Pharmaca Integrative Pharmacy (303 W Napa St),38.29221,-122.46384,Sonoma,95476,2751 Napa Valley Corporate Dr
WALGREENS #7210,35.47735,-120.65551,San Luis Obispo,93422,2751 Napa Valley Corporate Dr
RITE AID PHARMACY 05450,34.11487,-118.18222,Los Angeles,90042,2751 Napa Valley Corporate Dr
SUNNY BAY PHARMACY #2,33.8493,-118.34903,Los Angeles,90503,2751 Napa Valley Corporate Dr
CVS Pharmacy at 4242 S El Camino Real,37.53015,-122.28888,San Mateo,94403,2751 Napa Valley Corporate Dr
cedra pharmacy,34.01847,-118.11365,Los Angeles,90640,2751 Napa Valley Corporate Dr
MedEx Pharmacies,34.25987,-118.31712,Los Angeles,91040,2751 Napa Valley Corporate Dr
MESA PHARMACY IV,34.2017,-118.44854,Los Angeles,91405,2751 Napa Valley Corporate Dr
City College - San Francisco City Vaccination Site,37.72569,-122.45108,San Francisco,94112,2751 Napa Valley Corporate Dr
Proscript Pharmacy,36.84593,-119.78352,Fresno,93720,2751 Napa Valley Corporate Dr
WALGREENS #1536,37.78597,-122.19622,Alameda,94619,2751 Napa Valley Corporate Dr
SUN SUN PHARMACY,34.06814,-118.12274,Los Angeles,91754,2751 Napa Valley Corporate Dr
Surprise Valley Community Hospital,41.53177,-120.1714,Modoc,96104,2751 Napa Valley Corporate Dr
Miller Childrens and Womens Hospital – Long Beach,33.80836,-118.18732,Los Angeles,90806,2751 Napa Valley Corporate Dr
Open Door Clinic - McKinleyville,40.93513,-124.10168,Humboldt,95519,2751 Napa Valley Corporate Dr
CVS Pharmacy® at 1363 W Henderson Ave Porterville CA 93257,36.0784,-119.047,Tulare,93257,2751 Napa Valley Corporate Dr
SAVE MART PHARMACY - HAMMER RANCH #91,38.01806,-121.32145,San Joaquin,95207,2751 Napa Valley Corporate Dr
LifePlus Pharmacy,37.31986,-121.94899,Santa Clara,95128,2751 Napa Valley Corporate Dr
SAFEWAY PHARMACY #1258,38.45732,-121.83893,Solano,95620,2751 Napa Valley Corporate Dr
Inverness Fire Station,38.09714,-122.85437,Marin,94937,2751 Napa Valley Corporate Dr
INNOVATIVE COMPOUNDING PHARMACY,33.53013,-117.17805,Riverside,92562,2751 Napa Valley Corporate Dr
VONS PHARMACY #2093,32.76514,-117.02471,San Diego,91942,2751 Napa Valley Corporate Dr
IONE PHARMACY,38.35302,-120.93532,Amador,95640,2751 Napa Valley Corporate Dr
VONS PHARMACY #2701,36.79539,-119.6842,Fresno,93611,2751 Napa Valley Corporate Dr
MDSTAT Urgent Care Roseville,38.78816,-121.28186,Placer,95678,2751 Napa Valley Corporate Dr
Bristol Pharmacy,33.67505,-117.78857,Orange,92604,2751 Napa Valley Corporate Dr
Arcadia Park Pharmacy,34.13531,-118.04333,Los Angeles,91007,2751 Napa Valley Corporate Dr
Madison Village Pharmacy,38.66293,-121.30755,Sacramento,95628,2751 Napa Valley Corporate Dr
LOVVIT PHARMACY,34.0736,-118.20277,Los Angeles,90031,2751 Napa Valley Corporate Dr
Los Angeles County / USC Medical Center,34.05976,-118.20811,Los Angeles,90033,2751 Napa Valley Corporate Dr
Carson Pharmacy,33.83089,-118.28999,Los Angeles,90502,2751 Napa Valley Corporate Dr
PREVEON SPECIALTY PHARMACY,34.12169,-117.1734,San Bernardino,92346,2751 Napa Valley Corporate Dr
RITE AID PHARMACY 05634,33.18344,-117.36924,San Diego,92054,2751 Napa Valley Corporate Dr
WALGREENS #2126,37.48108,-122.2286,San Mateo,94070,2751 Napa Valley Corporate Dr
Community Pharmacy (10401 Lakewood Blvd),33.94465,-118.11861,Los Angeles,90241,2751 Napa Valley Corporate Dr
Ralphs Pharmacy (1020 University Ave),32.74913,-117.15445,San Diego,92103,2751 Napa Valley Corporate Dr
WalMart Pharmacy 10-5886,33.06928,-117.26591,San Diego,92024,2751 Napa Valley Corporate Dr
RITE AID PHARMACY 05492,33.83228,-118.29814,Los Angeles,90502,2751 Napa Valley Corporate Dr
Cahuenga Blvd Pharmacy,34.17016,-118.36174,Los Angeles,91601,2751 Napa Valley Corporate Dr
OCEANSIDE PHARMACY,33.18116,-117.31055,San Diego,92056,2751 Napa Valley Corporate Dr
Normandy Pharmacy (3003 W Olympic Blvd Ste 101),34.05279,-118.30079,Los Angeles,90006,2751 Napa Valley Corporate Dr
WALGREENS #5152,38.67726,-121.31025,Sacramento,95621,2751 Napa Valley Corporate Dr
RITE AID PHARMACY 05631,33.387,-117.23557,San Diego,92028,2751 Napa Valley Corporate Dr
Spectrum Pharmacy (837 E Anaheim St),33.78295,-118.1823,Los Angeles,90813,2751 Napa Valley Corporate Dr
HOLY CROSS PHARMACY,34.27998,-118.45874,Los Angeles,91345,2751 Napa Valley Corporate Dr
WALGREENS #6655,37.58696,-122.36435,San Mateo,94010,2751 Napa Valley Corporate Dr
Petaluma Valley Hospital – Petaluma,38.25459,-122.63158,Sonoma,94954,2751 Napa Valley Corporate Dr
Copper Mountain College,34.14078,-116.21195,San Bernardino,92252,2751 Napa Valley Corporate Dr
RUHS-CORONA PHARMACY,33.84771,-117.57018,Riverside,92882,2751 Napa Valley Corporate Dr
Elmore Pharmacy,40.1776,-122.23672,Tehama,96080,2751 Napa Valley Corporate Dr
ROYALTY PHARMACY,34.07769,-117.74535,Los Angeles,91767,2751 Napa Valley Corporate Dr
FOOTHILL RANCH MEDICAL PLAZA PHARMACY,33.6738,-117.66259,Orange,92610,2751 Napa Valley Corporate Dr
Prime Formula Pharmacy,33.98882,-117.90425,Los Angeles,91748,2751 Napa Valley Corporate Dr
ROLLING OAKS PHARMACY,34.17479,-118.87153,Ventura,91361,2751 Napa Valley Corporate Dr
ABSOLUTE WELLNESS PHARMACY,34.17232,-118.56318,Los Angeles,91364,2751 Napa Valley Corporate Dr
CSV PMQ Fresno Pharmacy,36.7011,-119.79144,Fresno,93706,2751 Napa Valley Corporate Dr
SAFEWAY PHARMACY #3281,37.78604,-122.28122,Alameda,94501,2751 Napa Valley Corporate Dr
RITE AID PHARMACY 06065,38.58181,-121.52479,Yolo,95691,2751 Napa Valley Corporate Dr
Garcia Lee And Concepcion Medical Group,38.49499,-121.51208,Sacramento,95831,2751 Napa Valley Corporate Dr
LG Pharmacy,34.10155,-118.3072,Los Angeles,90027,2751 Napa Valley Corporate Dr
TAHOE FOREST PHARMACY,39.32675,-120.20129,Nevada,96161,2751 Napa Valley Corporate Dr
MED CHOICE PHARMACY,33.84007,-117.94388,Orange,92801,2751 Napa Valley Corporate Dr
COSTCO PHARMACY #124,33.18761,-117.27596,San Diego,92081,2751 Napa Valley Corporate Dr
Riverside Community Hospital – Riverside,33.9766,-117.3809,Riverside,92501,2751 Napa Valley Corporate Dr
Three Rivers Drug,36.42927,-118.91291,Tulare,93271,2751 Napa Valley Corporate Dr
Mercy Southgate Pharmacy,33.9618,-118.20432,Los Angeles,90280,8116 California Ave Ste A
MISSION CARE PHARMACY,34.2504,-118.60645,Los Angeles,91311,8116 California Ave Ste A
South Gate Pharmacy,33.96418,-118.22516,Los Angeles,90280,8116 California Ave Ste A
Adventist Health  – Ukiah,39.15336,-123.20458,Mendocino,95482,8116 California Ave Ste A
Harvard Pharmacy,34.05241,-118.30391,Los Angeles,90006,8116 California Ave Ste A
Owl Specialty Pharmacy,34.106,-117.87013,Los Angeles,91724,8116 California Ave Ste A
SAFEWAY PHARMACY #0785,37.77232,-122.50983,San Francisco,94121,8116 California Ave Ste A
A & O Peninsula Pharmacy,37.59566,-122.38392,San Mateo,94010,8116 California Ave Ste A
WALGREENS #2660,37.52312,-121.97048,Alameda,94538,8116 California Ave Ste A
RITE AID PHARMACY 05694,34.07636,-117.31403,San Bernardino,92324,8116 California Ave Ste A
RITE AID PHARMACY 06475,36.30747,-119.78041,Kings,93245,8116 California Ave Ste A
Waterford Community Center (Mobile Clinic),37.64624,-120.75784,Stanislaus,95386,540 C Street
Men’s Health Foundation - Inglewood,33.95974,-118.32359,Los Angeles,90305,540 C Street
CORNER PHARMACY,34.29604,-118.85661,Ventura,93021,540 C Street
CVS Pharmacy at 291 S. Coombs St,38.28203,-122.28913,Napa,94559,540 C Street
Bk Pharmacy Corp (6741 N Willow Ave # 106),36.83437,-119.72993,Fresno,93710,540 C Street
WalMart Pharmacy 10-3180,33.95254,-118.18776,Los Angeles,90280,540 C Street
COSTCO PHARMACY #131,36.61789,-121.84869,Monterey,93955,540 C Street
WALGREENS #13666,37.78911,-122.41909,San Francisco,94109,540 C Street
CVS Pharmacy at 9089 Woodman Ave.,34.23497,-118.44026,Los Angeles,91331,540 C Street
RITE AID PHARMACY 05749,33.43094,-117.61913,Orange,92672,540 C Street
CVS Pharmacy at 2427 E. Valley Pkwy,33.14069,-117.04171,San Diego,92027,540 C Street
SEEBERS PHARMACY,34.34568,-119.07235,Ventura,93060,540 C Street
Riverside Sears Building,33.9473,-117.41697,Riverside,92504,5261 Arlington Ave
COSTCO PHARMACY #472,36.70396,-121.66879,Monterey,93907,5261 Arlington Ave
Active Care Pharmacy,33.78682,-118.26317,Los Angeles,90744,5261 Arlington Ave
Kaiser Permanente San Rafael Medical Center,38.00433,-122.55465,Marin,94903,5261 Arlington Ave
VONS PHARMACY #2655,34.13623,-118.18853,Los Angeles,90041,5261 Arlington Ave
Whittier Narrows,34.03658,-118.05538,Los Angeles,91733,751 Santa Anita Ave.
Echo Park Pharmacy,34.07699,-118.25839,Los Angeles,90026,751 Santa Anita Ave.
Friends of Family Health Center - Tustin,33.74726,-117.81242,Orange,92780,751 Santa Anita Ave.
Wellness Pharmacy (5880 Stockton Blvd Suite C),38.52003,-121.44072,Sacramento,95824,751 Santa Anita Ave.
Salud Clinic Pharmacy,38.58797,-121.52786,Yolo,95605,751 Santa Anita Ave.
Roxbury Park Community Center,34.05778,-118.4059,Los Angeles,90212,471 S. Roxbury Dr.
AmplaHealth Clinic - Magalia Medical,39.81937,-121.59099,Butte,95954,471 S. Roxbury Dr.
VONS PHARMACY #2681,34.10798,-117.65282,San Bernardino,91786,471 S. Roxbury Dr.
WALGREENS #2306,37.63026,-122.07642,Alameda,94544,471 S. Roxbury Dr.
Zen Pharmacy (16455 Main St Ste 8),34.42151,-117.30395,San Bernardino,92345,471 S. Roxbury Dr.
Gladys Lemmons Senior Center in Oakdale,37.77316,-120.84999,Stanislaus,95361,450 East A Street
Vons Pharmacy #3058,34.12686,-116.41042,San Bernardino,92284,450 East A Street
KD PHARMACY,34.16742,-118.30578,Los Angeles,91505,450 East A Street
UCLA Health - Calabasas Primary Care,34.143,-118.70369,Los Angeles,91302,450 East A Street
NORTH RIALTO DRUG,34.10664,-117.36111,San Bernardino,92376,450 East A Street
OJAI VILLAGE PHARMACY,34.44805,-119.24577,Ventura,93023,450 East A Street
WALMART PHARMACY 10-1979,38.93118,-122.61652,Lake,95422,450 East A Street
Ralphs Pharmacy (1745 Garfield Ave),34.10532,-118.13529,Los Angeles,91030,450 East A Street
WALGREENS #4609,37.77729,-122.41625,San Francisco,94103,1301 Market St.
Walgreens #11652,33.6371,-117.92227,Orange,92627,1301 Market St.
RITE AID PHARMACY 05592,33.99599,-117.96789,Los Angeles,91745,1301 Market St.
RITE AID PHARMACY 05661,32.91387,-117.13008,San Diego,92126,1301 Market St.
RITE AID PHARMACY 06291,37.75403,-121.45287,San Joaquin,95376,1301 Market St.
Kaiser Permanente Downtown San Rafael Medical Offices,37.97191,-122.52804,Marin,94901,1301 Market St.
Choice Compounding Pharmacy,33.83838,-118.35862,Los Angeles,90503,1301 Market St.
RALEYS PHARMACY #242,39.13332,-121.63703,Sutter,95991,1301 Market St.
